"OUT_Id"	"g406"	"g407"	"g408"	"g409"	"g410"	"g416"	"g417"	"g418"	"g419"	"g420"	"g426"	"g427"	"g428"	"g429"	"g430"	"g436"	"g437"	"g438"	"g439"	"g440"	"g446"	"g447"	"g448"	"g449"	"g450"	"superkingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"
"13551"	"OTU14278"	0	0	0	0	0	0	472	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	774	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Vampirovibrio"	"uncultured_bacterium"
"13552"	"OTU14279"	0	0	0	0	0	8949	2045	1228	0	8499	927	155	0	3392	3733	0	1416	0	0	0	4923	1244	2942	8556	29074	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Saprospiraceae"	NA	"uncultured_Sphingobacteriales_bacterium"
"13553"	"OTU14280"	0	0	0	0	0	7457	2045	3224	2788	10430	927	155	2621	925	1556	2489	1573	2168	461	465	1538	778	2942	4511	2844	"Bacteria"	"Chloroflexi"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13554"	"OTU14281"	0	0	0	0	0	3729	787	461	0	1545	155	0	0	3700	0	467	4090	3252	3838	774	3846	12289	3252	2022	2370	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Sinobacteraceae"	"Unassigned"	"Unassigned"
"13555"	"OTU14282"	0	0	0	0	0	186	157	0	619	0	0	0	617	0	0	0	0	0	0	0	308	311	774	778	632	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Aquicella"	"Unassigned"
"13556"	"OTU14283"	0	0	0	0	0	0	944	768	0	0	0	0	0	0	0	311	3618	155	0	155	0	0	310	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Aquicella"	"Unassigned"
"13557"	"OTU14284"	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp6"	NA	NA	"Gp6"	"Unassigned"
"13558"	"OTU14285"	0	0	0	0	0	746	472	0	0	193	0	0	0	0	156	0	157	465	0	0	0	1867	0	0	158	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13559"	"OTU14286"	0	0	0	0	0	0	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13560"	"OTU14287"	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	155	0	0	154	1244	0	1244	1580	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"13561"	"OTU14288"	0	0	0	0	0	186	157	0	0	193	0	618	0	0	0	0	0	0	0	0	9692	778	1549	3889	1580	"Bacteria"	"Bacteroidetes"	NA	NA	NA	NA	"Unassigned"
"13562"	"OTU14289"	0	0	0	0	0	0	1101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13563"	"OTU14290"	0	0	0	0	0	746	157	0	0	0	0	0	0	0	467	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"13564"	"OTU14291"	0	0	0	0	0	0	1101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA	"Unassigned"
"13565"	"OTU14292"	0	0	0	0	0	559	315	1075	0	386	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA	"uncultured_bacterium"
"13566"	"OTU14293"	0	0	0	0	0	186	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	NA	"Unassigned"
"13567"	"OTU14294"	0	0	0	0	0	2610	472	154	0	1159	0	0	0	154	0	0	0	0	0	0	462	156	1549	0	632	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13568"	"OTU14295"	0	0	0	0	0	186	1258	461	1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Aquicella"	"Unassigned"
"13569"	"OTU14296"	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Firmicutes"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13570"	"OTU14297"	0	0	0	0	0	0	315	307	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13571"	"OTU14298"	0	0	0	0	0	4661	1101	154	0	3670	0	0	0	0	311	0	0	0	0	0	462	2800	310	4356	3634	"Bacteria"	"Bacteroidetes"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13572"	"OTU14299"	0	0	0	0	0	0	629	0	310	0	0	0	0	154	0	0	315	0	0	0	615	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13573"	"OTU14300"	0	0	0	0	0	0	1730	154	0	0	0	0	0	308	0	0	0	0	0	155	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Zavarzinella"	"Unassigned"
"13574"	"OTU14301"	0	0	0	0	0	0	157	0	0	0	1082	4945	1388	0	622	0	0	0	0	0	0	311	0	0	158	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13575"	"OTU14302"	0	0	0	0	0	0	157	0	0	0	0	0	308	0	156	0	0	0	0	0	0	0	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
"13576"	"OTU14303"	0	0	0	0	0	1305	787	461	619	386	0	0	0	0	0	156	1258	155	461	155	0	0	1394	778	158	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA	"uncultured_bacterium"
"13577"	"OTU14304"	0	0	0	0	0	0	629	0	0	966	309	155	1233	1079	156	778	0	155	0	0	923	156	1394	778	158	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA	"uncultured_Roseiflexus_sp."
"13578"	"OTU14305"	0	0	0	0	0	0	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	"uncultured_Gemmatimonadetes_bacterium"
"13579"	"OTU14306"	0	0	0	0	0	559	1573	154	619	3284	0	309	617	0	0	0	0	155	0	0	0	0	0	156	158	"Bacteria"	"Planctomycetes"	"Planctomycetia"	NA	NA	NA	"Unassigned"
"13580"	"OTU14307"	0	0	0	0	0	4288	1101	461	155	2125	773	309	308	154	311	0	157	310	0	0	2462	2489	0	778	790	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Iamiaceae"	NA	"Unassigned"
"13581"	"OTU14308"	0	0	0	0	0	0	157	0	0	0	0	0	0	154	0	0	1730	0	0	0	0	0	0	0	0	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae_1"	"Paenibacillus"	"Unassigned"
"13582"	"OTU14309"	0	0	0	0	0	5034	2517	768	0	0	773	0	0	2004	0	2022	2674	6350	154	1549	3385	1867	4336	1400	2844	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	"Unassigned"
"13583"	"OTU14310"	0	0	0	0	0	186	787	614	0	0	0	155	0	2004	467	933	315	310	0	0	308	778	774	622	158	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA	"Unassigned"
"13584"	"OTU14311"	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	315	155	0	0	462	467	1858	622	1580	"Bacteria"	"Elusimicrobia"	NA	NA	NA	NA	"uncultured_bacterium"
"13585"	"OTU14312"	0	0	0	0	0	0	157	0	155	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	"Bacteria"	"Candidatus_Saccharibacteria"	NA	NA	NA	"Saccharibacteria_genera_incertae_sedis"	"Unassigned"
"13586"	"OTU14313"	0	0	0	0	0	0	629	1075	0	193	0	0	0	0	156	0	315	155	0	465	308	0	465	0	474	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13587"	"OTU14314"	0	0	0	0	0	47539	1258	921	155	1932	9581	1082	308	2004	21778	467	315	1549	0	155	15231	11822	10686	3422	11851	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Haliea"	"Unassigned"
"13588"	"OTU14315"	0	0	0	0	0	0	157	154	155	0	0	0	0	308	0	0	315	0	0	0	308	0	465	311	632	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Unassigned"	"Unassigned"
"13589"	"OTU14316"	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13590"	"OTU14317"	0	0	0	0	0	0	157	0	0	966	0	0	308	1079	467	622	1888	155	0	0	2154	5911	4027	2800	5056	"Bacteria"	"Elusimicrobia"	NA	NA	NA	NA	"Unassigned"
"13591"	"OTU14318"	0	0	0	0	0	0	315	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13592"	"OTU14319"	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"Ktedonobacterales"	"Ktedonobacteraceae"	"Ktedonobacter"	"Unassigned"
"13593"	"OTU14320"	0	0	0	0	0	1305	1101	1075	310	4443	155	0	0	0	311	0	0	0	0	0	615	0	0	0	474	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA	"Unassigned"
"13594"	"OTU14321"	0	0	0	0	0	1678	2202	307	0	386	0	0	0	0	311	0	0	0	0	0	0	0	0	2800	158	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13595"	"OTU14322"	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Thermoleophilales"	"Thermoleophilaceae"	"Thermoleophilum"	"uncultured_bacterium"
"13596"	"OTU14323"	0	0	0	0	0	559	157	0	0	0	0	0	0	1079	0	156	157	7898	0	0	0	1244	0	0	1106	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	"Candidatus_Nitrosoarchaeum_limnia_SFB1"
"13597"	"OTU14324"	0	0	0	0	0	0	315	614	310	0	0	0	0	308	0	156	1101	1084	154	0	0	0	310	311	474	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13598"	"OTU14325"	0	0	0	0	0	0	629	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	NA	"Unassigned"
"13599"	"OTU14326"	0	0	0	0	0	0	472	0	155	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	NA	"Unassigned"
"13600"	"OTU14327"	0	0	0	0	0	2796	157	0	0	2318	0	0	0	0	0	0	157	155	0	0	1846	1556	2168	8400	7585	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Cryomorphaceae"	"Crocinitomix"	"uncultured_bacterium"
"13601"	"OTU14328"	0	0	0	0	0	0	157	0	155	193	464	155	0	0	156	0	0	0	0	0	0	0	0	156	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"13602"	"OTU14329"	0	0	0	0	0	0	787	0	929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13603"	"OTU14330"	0	0	0	0	0	0	315	0	155	579	0	155	154	771	0	156	157	619	0	465	154	156	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13604"	"OTU14331"	0	0	0	0	0	0	472	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13605"	"OTU14332"	0	0	0	0	0	7084	472	768	1858	3284	2627	2781	7247	4780	3889	622	0	2013	461	155	615	2178	1394	156	1106	"Bacteria"	"Chloroflexi"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13606"	"OTU14333"	0	0	0	0	0	10813	944	2149	8363	12942	155	0	0	0	156	311	157	155	0	0	0	1400	0	0	0	"Bacteria"	"Chloroflexi"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13607"	"OTU14334"	0	0	0	0	0	0	157	0	0	0	464	3245	18811	308	0	2022	1730	2013	461	465	0	311	310	933	1738	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_Moorella_sp."
"13608"	"OTU14335"	0	0	0	0	0	0	157	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Oligoflexia"	"Oligoflexales"	"Oligoflexaceae"	"Oligoflexus"	"Unassigned"
"13609"	"OTU14336"	0	0	0	0	0	3729	1888	2149	465	386	773	773	2467	308	156	1711	1101	465	307	465	154	778	2633	0	632	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA	"uncultured_bacterium"
"13610"	"OTU14337"	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Unassigned"	"Unassigned"	"Unassigned"
"13611"	"OTU14338"	0	0	0	0	0	0	157	0	0	0	0	0	0	154	0	0	157	0	0	0	0	0	0	311	158	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_soil_bacterium_PBS-25"
"13612"	"OTU14339"	0	0	0	0	0	11559	315	0	0	0	464	0	0	1079	8711	467	0	11925	0	0	5077	1244	1084	2178	9955	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	NA	"Ohtaekwangia"	"Unassigned"
"13613"	"OTU14340"	0	0	0	0	0	3169	1101	0	0	0	0	0	0	0	0	0	0	155	0	0	923	311	1084	778	2054	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"Unassigned"
"13614"	"OTU14341"	0	0	0	0	0	186	629	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_Mycoplasmataceae_bacterium"
"13615"	"OTU14342"	0	0	0	0	0	0	787	0	0	0	0	0	0	0	0	0	157	0	0	310	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13616"	"OTU14343"	0	0	0	0	0	5034	157	154	0	193	0	0	0	0	0	0	0	0	0	0	923	0	0	156	1264	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Sandaracinaceae"	"Sandaracinus"	"Unassigned"
"13617"	"OTU14344"	0	0	0	0	0	0	2202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Caldilineae"	"Caldilineales"	"Caldilineaceae"	"Litorilinea"	"uncultured_Litorilinea_sp."
"13618"	"OTU14345"	0	0	0	0	0	0	157	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Vampirovibrio"	"Unassigned"
"13619"	"OTU14346"	0	0	0	0	0	0	157	0	0	579	0	0	0	0	0	0	0	0	0	0	0	156	0	1244	1106	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13620"	"OTU14347"	0	0	0	0	0	1305	157	0	0	386	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13621"	"OTU14348"	0	0	0	0	0	0	472	154	0	0	309	0	0	1079	0	622	1416	929	307	0	615	778	774	156	1580	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13622"	"OTU14349"	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"13623"	"OTU14350"	0	0	0	0	0	559	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA	"Unassigned"
"13624"	"OTU14351"	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13625"	"OTU14352"	0	0	0	0	0	3169	315	154	0	0	309	309	0	0	0	0	0	0	0	0	769	156	774	0	0	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13626"	"OTU14353"	0	0	0	0	0	2051	157	0	0	2897	0	0	0	0	156	0	0	465	0	0	462	7156	465	3267	0	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA	"uncultured_Chloroflexi_bacterium"
"13627"	"OTU14354"	0	0	0	0	0	4288	3933	2149	0	1159	773	309	1542	2004	467	0	157	774	154	155	4000	4978	2168	7311	3318	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"Unassigned"
"13628"	"OTU14355"	0	0	0	0	0	4661	1258	307	155	1352	10508	4172	925	2159	11822	1089	157	2942	0	0	1077	311	0	0	2054	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA	"Unassigned"
"13629"	"OTU14356"	0	0	0	0	0	0	472	461	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_Mycoplasmataceae_bacterium"
"13630"	"OTU14357"	0	0	0	0	0	0	472	307	310	193	155	309	925	0	0	0	0	0	0	0	154	0	465	0	0	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillales_incertae_sedis"	"Caldalkalibacillus"	"uncultured_bacterium"
"13631"	"OTU14358"	0	0	0	0	0	0	315	0	0	1159	155	0	308	0	0	0	0	0	0	0	0	0	0	0	158	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae_1"	"Paenibacillus"	"Paenibacillus_terrigena"
"13632"	"OTU14359"	0	0	0	0	0	186	315	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"Sphaerobacterales"	"Sphaerobacteraceae"	"Unassigned"	"Unassigned"
"13633"	"OTU14360"	0	0	0	0	0	0	629	307	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	158	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	"Unassigned"
"13634"	"OTU14361"	0	0	0	0	0	0	315	0	0	193	0	0	0	0	1244	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	NA	"Unassigned"
"13635"	"OTU14362"	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13636"	"OTU14363"	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	"Bacteria"	"Candidatus_Saccharibacteria"	NA	NA	NA	"Saccharibacteria_genera_incertae_sedis"	"Unassigned"
"13637"	"OTU14364"	0	0	0	0	0	0	472	0	155	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Zavarzinella"	"Unassigned"
"13638"	"OTU14365"	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13639"	"OTU14366"	0	0	0	0	0	0	315	1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13640"	"OTU14367"	0	0	0	0	0	186	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13641"	"OTU14368"	0	0	0	0	0	0	157	0	0	0	0	0	0	308	311	0	0	0	0	0	0	311	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
"13642"	"OTU14369"	0	0	0	0	0	3169	1101	2149	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13643"	"OTU14370"	0	0	0	0	0	0	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13644"	"OTU14371"	0	0	0	0	0	746	1730	154	1394	2318	155	155	0	617	156	2644	2360	3407	1535	1239	1538	3267	2633	1867	2686	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13645"	"OTU14372"	0	0	0	0	0	0	472	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13646"	"OTU14373"	0	0	0	0	0	22371	472	154	0	5215	8499	309	0	9559	5600	0	1416	4336	0	0	3692	24267	15642	6067	19278	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	NA	"Ohtaekwangia"	"Unassigned"
"13647"	"OTU14374"	0	0	0	0	0	746	472	154	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13648"	"OTU14375"	0	0	0	0	0	0	629	614	0	0	309	1700	2159	154	622	0	157	155	0	0	0	0	0	0	1106	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Gemmata"	"uncultured_planctomycete"
"13649"	"OTU14376"	0	0	0	0	0	1678	315	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	5056	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	NA	"Unassigned"
"13650"	"OTU14377"	0	0	0	0	0	186	157	0	0	1545	0	0	0	0	156	0	0	0	0	0	308	778	0	933	1264	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13651"	"OTU14378"	0	0	0	0	0	1305	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"uncultured_candidate_division_TM6_bacterium"
"13652"	"OTU14379"	0	0	0	0	0	1119	472	0	0	386	773	927	0	0	156	0	0	0	0	0	923	156	310	0	0	"Bacteria"	"Actinobacteria"	"Actinobacteria"	NA	NA	NA	"Unassigned"
"13653"	"OTU14380"	0	0	0	0	0	186	157	154	0	0	0	0	0	154	0	0	0	0	0	0	0	311	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13654"	"OTU14381"	0	0	0	0	0	1119	787	154	0	193	0	0	0	154	0	0	157	0	0	0	0	311	0	933	790	"Bacteria"	"Proteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13655"	"OTU14382"	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Candidatus_Saccharibacteria"	NA	NA	NA	"Saccharibacteria_genera_incertae_sedis"	"Unassigned"
"13656"	"OTU14383"	0	0	0	0	0	559	629	0	310	1352	5563	1082	0	1079	156	0	0	0	0	0	0	467	0	1244	2844	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Solitalea"	"Unassigned"
"13657"	"OTU14384"	0	0	0	0	0	2051	629	307	0	1352	8962	12362	6784	1696	9178	311	1888	4027	154	0	2154	5133	6195	3267	3792	"Bacteria"	"Verrucomicrobia"	"Subdivision3"	NA	NA	"Subdivision3_genera_incertae_sedis"	"Unassigned"
"13658"	"OTU14385"	0	0	0	0	0	0	1101	2303	0	386	0	2009	617	0	0	0	0	0	0	0	0	156	1084	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"13659"	"OTU14386"	0	0	0	0	0	0	944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	NA	NA	NA	"Unassigned"
"13660"	"OTU14387"	0	0	0	0	0	746	629	0	0	1545	0	0	0	154	778	0	0	0	0	0	0	0	465	8867	5214	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"uncultured_prokaryote"
