OTU_Id	g411	g412	g413	g414	g415	g421	g422	g423	g424	g425	g431	g432	g433	g434	g435	g441	g442	g443	g444	g445	g451	g452	g453	g454	g455	g406	g407	g408	g409	g410	g416	g417	g418	g419	g420	g426	g427	g428	g429	g430	g436	g437	g438	g439	g440	g446	g447	g448	g449	g450
OTU13440	0	0	154	0	0	0	104	0	0	0	0	0	0	0	154	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	1258	614	619	0	155	0	154	0	0	0	0	0	0	0	0	0	0	0	0
OTU13441	0	0	154	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13442	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13443	0	0	154	0	0	0	0	0	0	0	155	0	0	157	0	0	0	0	0	0	156	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	157	0	0	0	0	311	0	0	0
OTU13444	0	0	154	0	0	0	0	157	158	0	155	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746	315	0	0	0	0	309	0	617	0	0	0	0	0	0	0	0	0	0	0
OTU13445	0	0	154	0	0	155	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0
OTU13446	0	0	154	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13447	0	0	614	0	0	0	364	0	0	618	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	0	0	0	0	156	0	0	0	0	0	0	311	0	0	0
OTU13448	0	0	154	614	0	0	52	0	0	0	0	629	154	157	308	207	0	0	0	259	778	465	52	104	762	0	0	0	0	0	559	0	768	155	193	0	155	0	1696	156	0	0	0	0	0	462	156	1084	0	158
OTU13449	0	0	154	0	0	0	0	1101	0	0	619	787	0	157	154	259	155	52	0	104	1556	0	52	0	127	0	0	0	0	0	0	0	0	465	966	773	0	0	0	0	311	315	155	0	155	0	1089	310	156	158
OTU1345	22816	38492	62325	58640	51208	52035	3118	10854	24966	69845	9447	2831	1385	8966	13077	622	7191	887	260	4200	91933	22146	825	885	22868	14649	20177	7500	112259	93187	89672	2989	768	46460	66060	27351	3554	3392	19427	15400	9489	12270	26327	4145	3717	68769	190867	41969	54600	54831
OTU13450	0	0	154	307	0	0	0	157	0	155	155	0	308	315	154	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	154	0	0	0	0	0	155	0	0	0	0	0
OTU13451	0	0	154	0	0	155	0	0	0	155	155	0	0	0	0	0	0	0	0	0	0	619	155	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13452	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0
OTU13453	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13454	0	0	154	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13455	0	0	154	614	0	0	0	0	0	0	155	0	0	0	0	0	0	157	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13456	0	0	307	0	0	0	0	0	0	155	0	157	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	467	0	0	0
OTU13457	0	0	614	0	0	465	0	0	158	309	155	0	154	629	0	207	0	52	0	259	622	310	0	0	0	0	0	0	0	0	559	0	307	0	0	0	0	617	308	778	1556	3303	774	0	155	154	0	0	0	0
OTU13458	0	0	154	0	0	0	52	1101	0	0	4801	4404	1846	7236	11692	1815	3777	992	363	3578	20067	7124	1134	729	10290	0	0	0	0	0	0	0	0	155	193	3245	3554	925	25441	6689	6378	12742	9602	5680	1704	26923	76222	21527	20533	37607
OTU13459	0	0	154	0	0	0	52	0	0	155	0	0	0	0	0	0	0	0	0	0	311	0	0	104	254	0	0	0	0	0	186	157	0	0	193	0	309	0	0	0	0	0	0	0	155	0	0	310	0	158
OTU1346	10865	16608	7982	23333	18635	1239	1299	472	1106	6336	10841	4562	615	6764	6154	0	0	0	0	104	3889	4801	0	520	127	87893	36785	40000	125439	228885	16965	1888	461	929	30326	10044	13444	12643	4317	10422	156	315	0	0	0	4769	7156	8827	15400	17698
OTU13460	0	0	154	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13461	0	0	307	0	626	0	0	0	158	773	0	0	154	0	0	0	103	261	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774	0	0
OTU13462	0	0	307	0	0	310	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13463	0	0	307	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13464	0	0	154	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13465	0	0	154	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790
OTU13466	0	0	154	0	0	0	0	0	474	0	155	157	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0
OTU13467	0	0	154	0	0	2323	3222	2045	0	0	0	0	0	0	0	0	0	0	0	104	2333	465	103	104	2541	0	0	0	0	0	5593	9753	307	155	0	0	0	0	154	0	0	0	0	0	0	308	311	0	0	0
OTU13468	0	0	154	0	157	0	0	0	0	0	774	157	462	472	308	363	155	0	0	0	156	0	0	104	762	0	0	0	0	0	746	0	0	310	0	0	309	154	0	311	0	0	0	0	0	0	156	0	0	158
OTU13469	0	0	154	614	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1347	3104	4035	3684	8750	5638	2478	52	1573	1106	1854	2168	2517	3692	2045	6154	104	103	52	260	1244	311	619	258	104	762	5232	13503	6406	21588	12669	3169	1258	614	9757	1352	1082	3400	12181	2313	778	1556	1416	0	307	465	1692	1711	1084	622	790
OTU13470	0	0	154	0	0	310	0	0	0	0	619	0	154	1258	0	0	155	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	771	8326	4044	0	0	0	0	0	0	0	0	0	0
OTU13471	0	0	154	0	0	310	0	0	0	0	3097	157	308	5191	0	4304	15521	1461	17857	38630	311	32367	2836	4528	4319	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	157	0	0	155	0	0	0	0	0
OTU13472	0	0	154	0	0	155	0	0	0	0	4956	787	0	3146	1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	0	0	0	0	6026	3554	7709	617	933	1867	0	0	0	0	615	5133	2168	2178	790
OTU13473	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	156	0	0	0
OTU13474	0	0	154	0	0	0	0	0	0	0	155	157	0	0	615	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0
OTU13475	0	0	0	307	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0
OTU13476	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13477	0	0	0	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13478	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13479	0	0	0	307	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	1382	155	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1348	931	1397	0	921	313	619	0	472	0	309	155	157	0	787	308	104	103	574	0	0	1089	0	103	0	508	523	3104	3906	3863	4223	1678	629	768	155	579	1082	2318	1233	308	467	156	472	155	154	0	1846	311	310	1867	790
OTU13480	0	0	0	614	0	155	0	0	0	155	0	0	0	0	0	104	0	0	0	0	778	0	0	0	0	0	0	0	0	0	186	0	0	0	193	0	0	0	154	0	0	0	0	0	0	0	0	0	0	632
OTU13481	0	0	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13482	0	0	0	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13483	0	0	0	614	313	155	0	0	0	0	0	0	0	0	0	52	0	0	52	0	156	155	0	0	889	0	0	0	0	0	2237	0	0	0	579	0	0	0	0	0	156	472	774	0	0	308	156	0	0	0
OTU13484	0	0	0	1535	940	0	0	0	158	927	0	0	0	11798	0	207	259	783	0	104	6844	465	155	156	0	0	0	0	0	0	13050	315	0	465	193	0	3245	1542	1388	2956	0	0	0	0	0	154	778	0	933	158
OTU13485	0	0	0	154	0	465	0	0	0	0	0	0	0	0	0	104	0	0	0	0	311	465	0	156	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	632
OTU13486	0	0	0	154	0	0	0	0	0	0	0	157	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	307	0	193	0	0	0	0	156	0	0	0	0	0	0	0	0	156	632
OTU13487	0	0	0	154	0	0	0	472	316	0	0	0	0	315	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	773	308	0	0	0	0	0	0	0	0	0	0	0	0
OTU13488	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	472	0	0	0	0	467	0	0	158
OTU13489	0	0	0	154	0	0	0	0	0	0	0	0	0	0	308	0	362	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	308	0	0	467	0	0	0	0	0	0	0	0	0
OTU1349	2328	5122	614	9057	9083	7588	2079	3146	3160	2936	7743	2989	1231	4562	17077	52	931	157	52	1400	3733	5730	103	416	4828	33483	11796	5625	7272	49550	13050	8652	12895	3252	14487	6490	7108	30374	11872	3889	3422	5663	2788	154	1239	10154	20689	10531	33756	18172
OTU13490	0	0	0	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13491	0	0	0	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13492	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13493	0	0	0	154	0	155	0	0	0	155	0	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746	0	0	0	0	0	0	0	308	0	0	0	0	0	0	923	0	0	0	790
OTU13494	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13495	0	0	0	921	0	0	0	472	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13496	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13497	0	0	0	154	157	0	0	157	0	0	465	157	308	1416	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	629	154	0	193	773	155	771	154	467	1089	157	155	0	0	769	1400	0	0	632
OTU13498	0	0	0	154	0	310	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13499	0	0	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU135	97938	144812	83662	249298	169597	265597	44848	145348	85169	182804	174226	78966	41077	100202	162154	15244	19298	8402	2024	30904	94111	58075	10571	24618	91470	429000	158315	149062	617649	685811	655483	201978	221206	183982	629884	213709	178786	355705	169912	161311	47756	72517	66903	23487	30199	108923	165667	104690	153378	170971
OTU1350	621	1397	154	1382	3602	2013	1923	1573	1738	2627	6350	787	308	1573	4923	519	259	626	0	0	156	0	309	156	254	3401	4035	5938	9090	10980	3169	3461	5373	5420	2511	1236	2936	13260	2004	2178	2022	944	619	0	0	923	156	465	622	2212
OTU13500	0	0	0	921	0	0	0	0	0	155	155	0	0	0	0	0	0	0	0	0	0	310	0	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13501	0	0	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13502	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13503	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13504	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13505	0	0	0	614	0	0	52	472	0	155	155	157	0	0	0	0	0	0	0	0	0	0	52	104	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0
OTU13506	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0
OTU13507	0	0	0	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13508	0	0	0	307	0	155	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1305	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13509	0	0	0	1535	0	465	52	10382	474	773	619	0	1077	1101	462	104	103	261	0	0	311	1084	103	260	15118	0	0	0	0	0	0	2517	0	0	193	0	0	0	308	156	0	0	0	461	0	615	0	0	0	0
OTU1351	3415	6364	4759	15965	7360	1239	260	0	316	618	0	157	0	0	308	0	0	0	0	0	933	155	155	104	635	18311	7761	6719	31132	10980	2796	157	154	619	2318	309	155	0	308	0	0	0	774	0	0	462	467	310	311	632
OTU13510	0	0	0	154	0	0	52	0	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0
OTU13511	0	0	0	3224	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13512	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	315	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	622	0
OTU13513	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13514	0	0	0	921	0	0	0	0	0	155	155	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	925	311	0	629	0	0	0	462	156	774	1400	1580
OTU13515	0	0	0	614	0	465	0	157	0	309	0	0	0	0	0	0	0	157	0	0	0	0	0	0	762	0	0	0	0	0	0	629	768	155	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0
OTU13516	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13517	0	0	0	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13518	0	0	0	614	0	0	0	0	0	0	0	0	0	157	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13519	0	0	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1352	78071	111286	87346	238860	123714	52965	5145	23438	34289	74018	14248	8022	7077	6292	9385	3785	8019	4175	1817	29244	5911	3097	2320	1666	2033	123991	68914	49531	364272	131475	71216	16831	11820	43363	61617	10044	5717	11564	5551	12911	5133	3618	2942	921	8827	4769	6067	2478	7778	5530
OTU13520	0	0	0	154	626	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13521	0	0	0	921	0	310	0	0	0	0	0	0	0	157	0	0	0	0	0	0	156	465	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0
OTU13522	0	0	0	614	0	0	52	0	0	0	310	157	0	629	308	104	0	0	0	0	311	0	0	0	0	0	0	0	0	0	559	157	0	0	386	309	309	0	925	933	156	1416	310	0	155	0	1400	0	311	474
OTU13523	0	0	0	154	0	0	52	0	0	0	465	0	0	0	0	0	155	0	156	0	0	0	0	0	381	0	0	0	0	0	186	315	0	0	966	0	0	771	0	0	0	0	0	0	0	154	0	774	311	0
OTU13524	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13525	0	0	0	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13526	0	0	0	614	0	0	0	0	0	0	0	157	615	0	0	0	155	0	0	104	0	774	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13527	0	0	0	1075	0	0	0	0	0	0	465	3618	462	0	462	311	259	0	0	985	311	310	516	156	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	461	2633	0	0	0	0	0
OTU13528	0	0	0	1689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13529	0	0	0	768	0	929	52	157	0	0	0	0	154	0	462	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9321	1416	307	0	1932	0	0	0	0	311	0	0	0	0	0	0	0	0	622	632
OTU1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	776	0	0	0	0	0	0	0	0	0	0	925	0	0	0	0	0	0	0	0	0	0	0	0
OTU13530	0	0	0	768	0	0	0	0	316	0	0	0	0	157	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	157	0	0	0	0	0	0	0	0
OTU13531	0	0	0	307	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	462	156	0	0	0
OTU13532	0	0	0	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13533	0	0	0	307	0	0	52	0	0	309	0	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119	0	1842	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13534	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	618	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13535	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13536	0	0	0	307	0	0	0	0	790	0	0	0	0	629	462	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0
OTU13537	0	0	0	307	0	0	0	1101	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13538	0	0	0	614	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13539	0	0	0	154	0	0	0	0	0	11589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1354	11020	31818	13969	32237	24273	130088	24269	97213	18804	65210	13473	8180	3538	11798	15692	1141	3259	574	260	2281	54756	27721	1238	5257	19819	171077	19401	7656	166570	389077	344147	185775	186513	54049	383996	52539	25188	20507	20661	16178	6067	2831	6350	3224	2788	48154	118689	36858	52111	44244
OTU13540	0	0	0	614	0	0	0	0	0	2163	465	0	0	629	0	363	259	157	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	629	0	0	0	0	0	0	0	0
OTU13541	0	0	0	154	0	155	0	315	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	157	0	1704	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13542	0	0	0	307	313	0	0	315	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13543	0	0	0	921	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	23642	1388	0	311	0	0	0	0	0	0	0	0	156	0
OTU13544	0	0	0	614	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0
OTU13545	0	0	0	307	0	0	52	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	0	0	0	0	0	157	154	0	0	0	309	0	0	0	0	0	0	0	0	0	622	0	0	474
OTU13546	0	0	0	307	313	619	104	0	0	0	155	0	0	0	308	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	158
OTU13547	0	0	0	768	783	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	559	1101	0	155	0	0	0	0	771	0	0	0	0	0	0	0	0	0	0	0
OTU13548	0	0	0	1382	626	0	0	0	0	309	9912	9753	3846	4876	12462	519	1863	887	0	2644	6222	1549	206	625	3176	0	0	0	0	0	559	315	0	0	193	33068	50684	46410	20815	13222	4044	4404	5730	2149	774	3538	8867	6504	26600	34131
OTU13549	0	0	0	307	0	929	0	629	316	0	2478	315	615	629	0	0	0	0	0	0	1711	619	413	0	0	0	0	0	0	0	2051	944	461	155	1159	155	155	0	1542	0	0	629	619	0	774	1846	467	310	622	0
OTU1355	9157	24368	5833	26096	17696	12235	3378	8337	6637	10971	5575	3461	1538	2831	5385	622	931	261	52	1400	1711	1084	361	833	1270	20404	13659	15469	22952	45327	26659	8652	2303	5111	16611	5408	4018	7709	4009	2333	1556	787	774	461	774	2000	3267	1394	622	6479
OTU13550	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13551	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	966	309	0	0	0	0	0	0	0	0	0	0	0	0	0	790
OTU13552	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769	0	0	0	0
