"OUT_Id"	"g411"	"g412"	"g413"	"g414"	"g415"	"g421"	"g422"	"g423"	"g424"	"g425"	"g431"	"g432"	"g433"	"g434"	"g435"	"g441"	"g442"	"g443"	"g444"	"g445"	"g451"	"g452"	"g453"	"g454"	"g455"
"169"	"OTU183"	1863	1397	921	2917	3132	1239	0	157	158	618	8518	8337	2000	4562	5077	0	1604	157	0	363	156	0	258	156	0
"170"	"OTU184"	776	1397	1689	1382	2506	929	0	315	1422	1545	155	157	1538	0	0	0	155	0	0	0	0	310	0	0	0
"171"	"OTU185"	41752	304989	105921	133860	200917	74181	13719	68584	61309	101214	26327	20764	18923	29888	50000	3059	14952	4123	2388	8193	9956	12389	670	7807	13975
"172"	"OTU187"	180665	420000	142763	567829	368322	1141527	284937	733034	276208	626137	788119	500697	147231	576202	765077	49881	151072	44882	8046	119052	880444	527942	36146	114817	462940
"173"	"OTU188"	76519	316785	174079	167325	254631	19668	4781	75191	19594	63046	15332	5191	9385	1573	6462	363	2173	626	260	28830	1867	1394	52	156	2287
"174"	"OTU189"	4035	0	0	1382	3289	0	1455	0	0	309	3407	1101	308	11326	4308	52	103	0	0	0	0	310	0	156	0
"175"	"OTU190"	4812	2173	1075	4298	4541	4491	0	1101	790	1700	17655	8652	2769	8494	12923	519	1707	261	52	104	5133	3872	206	156	10672
"176"	"OTU191"	1397	8537	3684	5373	4385	3717	624	5034	1738	5254	4181	2517	2615	2989	3538	830	103	470	260	2800	3889	4956	516	1978	5590
"177"	"OTU192"	8847	33525	17654	34693	35078	10996	2754	10854	4898	14371	6814	2517	2000	4876	10615	104	1500	418	156	2126	5756	2788	206	729	1143
"178"	"OTU193"	81330	310732	105921	335417	230828	139535	38092	116247	85485	163179	70619	41843	40923	44674	66615	4511	17384	8402	1609	16333	16956	14712	3249	10930	9147
"179"	"OTU194"	7140	16918	1689	6601	23177	17345	6548	26112	12957	23488	63341	29730	11231	26427	52308	3526	7398	2192	415	5496	22556	22301	1392	3904	31887
"180"	"OTU195"	1086	2173	4759	6447	4385	3252	935	629	3002	10971	2788	1888	615	787	923	259	155	0	0	622	622	774	0	260	381
"181"	"OTU196"	7761	27162	9671	29320	16130	6659	935	2517	1422	6799	48628	33978	6769	24697	32615	1193	6467	1827	156	3681	9800	4956	877	1509	635
"182"	"OTU197"	6674	4501	1996	1689	7204	310	208	944	2212	1082	619	24854	308	472	769	259	0	365	0	0	933	1549	0	104	889
"183"	"OTU198"	2639	89867	1382	9518	8613	465	364	2045	790	2318	52190	30831	6769	21708	13692	1556	8744	11429	0	4563	622	13164	52	1197	0
"184"	"OTU199"	94368	232350	154890	641820	269508	117080	597884	63393	41084	78962	17035	16360	12000	29888	1692	38681	54324	69933	15002	78504	6378	63805	204089	103314	11307
"185"	"OTU200"	3259	15366	5219	6447	10336	6040	1871	8652	9165	11280	619	157	769	0	1846	52	103	0	0	104	0	310	0	416	127
"186"	"OTU201"	2328	38803	9211	11206	29911	1549	364	2202	4108	4172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"187"	"OTU202"	1397	1086	154	1535	1566	465	52	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"188"	"OTU203"	339446	658869	246382	805461	620917	485199	103883	234067	184402	373642	153009	102719	50615	68899	101692	1659	18367	5428	260	10526	29089	19668	3816	2290	27568
"189"	"OTU204"	4656	14279	3070	7061	12215	6659	364	472	0	5099	17190	10697	1692	15258	13385	363	1707	365	156	519	2333	2788	309	1197	254
"190"	"OTU205"	115632	251131	143070	339254	227539	236947	54981	427865	104763	363907	104381	96584	35846	85101	155231	11822	30732	15396	6073	51696	321067	141084	14696	23369	200726
"191"	"OTU206"	466	4191	0	0	2506	465	104	0	474	309	1239	157	462	315	2462	52	0	0	0	104	311	619	155	833	1143
"192"	"OTU207"	92506	273947	271557	81667	210313	75730	168166	127416	36343	90243	35465	24697	7077	16202	4923	31578	19919	30061	18740	46978	622	11925	55895	7078	2922
"193"	"OTU208"	59290	77916	37456	76447	67181	41659	2546	106337	76479	58874	9757	17146	3077	315	462	1296	103	0	156	3059	156	2788	0	104	1016
"194"	"OTU209"	430710	462373	564605	284759	398859	381283	154291	442494	361693	480110	689779	612854	170462	413236	471538	86333	202860	128853	10071	282230	1027444	623496	117462	208086	844701
"195"	"OTU210"	2949	2018	0	2303	3289	15177	883	8022	2212	5254	15177	4719	2000	8494	18000	1970	2587	783	156	2281	7311	8982	103	104	12069
"196"	"OTU211"	173525	112528	73684	362434	194183	269779	102687	219910	78691	163642	210929	127888	40769	144876	162000	10630	13296	5219	675	11044	84467	80841	6342	15458	65554
"197"	"OTU212"	6674	32129	3684	13509	19732	6969	3742	11640	5688	7263	13164	10067	6154	8494	7538	1141	2276	626	0	985	5911	4491	1392	1561	4955
"198"	"OTU213"	19867	100266	22259	60329	80336	2013	1455	5034	3950	6336	6814	2045	1692	2989	4923	259	466	365	52	104	2956	2633	52	1561	1652
"199"	"OTU214"	0	0	307	768	313	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0
"200"	"OTU215"	64412	214346	47127	191886	148143	175619	171336	55371	25440	287108	30509	25326	2923	18090	38308	4719	11951	3027	675	4304	23333	58230	928	4945	9274
"201"	"OTU216"	4035	13659	6294	15044	8926	17190	3378	4247	3634	10508	11305	6921	2000	9910	5846	259	517	52	0	1659	778	929	52	260	127
"202"	"OTU217"	34302	97472	21798	64320	57002	27102	17721	39011	29391	38477	102367	41056	24154	32247	23231	259	2380	1200	0	3578	2022	1239	103	520	1525
"203"	"OTU218"	53392	71242	15197	51732	75168	36084	2702	46719	26230	30442	32522	18404	17385	11326	40308	5289	20695	3392	2596	16748	55533	23230	1031	5465	21597
"204"	"OTU219"	32749	36630	8136	19803	28501	19668	8938	19191	11693	16380	70929	48292	14923	39326	62923	1607	6674	2923	52	2904	17889	18429	670	1978	9147
"205"	"OTU220"	46718	138448	71996	209846	176957	26947	9406	33191	24334	59492	22456	10382	9692	19820	30923	1141	4656	1566	467	2541	11978	11615	670	2967	4955
"206"	"OTU221"	155	466	0	0	157	0	0	157	0	0	774	0	0	1101	154	0	155	0	0	0	156	0	0	156	0
"207"	"OTU222"	40820	126497	71689	108377	84720	150066	26036	105708	58307	126093	27721	25955	8769	21708	44000	1867	11123	4749	986	5496	11822	9137	1238	2706	23376
"208"	"OTU223"	68758	65499	66009	131711	61700	15642	728	2674	43138	20397	10996	15101	17846	6607	3385	830	155	574	52	1244	2644	1084	0	364	4574
"209"	"OTU224"	2949	5898	1996	7061	5168	2788	572	629	0	773	3872	1573	1538	1416	4615	52	724	209	208	0	1711	310	103	364	381
"210"	"OTU225"	170111	1114412	412939	461908	736174	283717	58099	290382	319819	512097	71549	45146	35692	43101	99846	6896	26851	13308	10693	15452	31111	30354	2836	14886	36461
"211"	"OTU226"	628448	1373614	481096	198794	1206913	72013	38820	184517	236862	446269	59779	15101	28000	9124	133385	16852	35905	45247	21231	71659	18822	35155	36146	42367	12831
"212"	"OTU227"	2328	3259	307	4912	2975	929	260	629	0	773	0	157	0	629	1846	104	103	0	0	363	311	310	0	0	508
"213"	"OTU228"	931	3259	2303	2917	1096	0	0	315	0	464	1704	1730	1077	2360	769	104	259	365	0	259	0	310	0	0	0
"214"	"OTU229"	1242	6519	2303	13048	7047	1394	2339	1573	1422	1236	2633	1888	2000	1573	1231	259	517	157	0	104	2800	774	0	104	381
"215"	"OTU230"	400443	384146	201096	1076404	665861	467235	85902	276697	176975	416291	291305	199461	55538	223213	607692	17059	45684	12943	2855	25459	210933	313142	9900	40389	122722
"216"	"OTU231"	6519	11641	3991	20570	13154	17345	7379	22022	8375	9735	15951	10854	12615	22022	34308	1970	8640	2035	363	2022	23800	10841	1547	3279	18040
"217"	"OTU232"	466	931	3684	0	157	3097	208	629	3160	34614	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
"218"	"OTU233"	17073	55876	13509	49276	31007	15177	6288	7393	4108	11280	64270	32090	5846	31146	34308	1141	2639	783	156	1504	5444	9447	103	1874	635
"219"	"OTU234"	45011	32284	12588	63246	65928	90442	24165	70157	22596	68455	24934	18719	11846	17775	35692	2644	3259	3131	467	3319	17733	14403	4847	6870	3430
"220"	"OTU235"	89712	219157	149671	304868	240380	333894	62413	304539	145847	361435	115221	101618	33077	89506	177385	19963	42838	19205	5451	55378	219022	122190	8766	39452	103158
"221"	"OTU236"	621	621	1689	2763	4541	619	1039	1258	0	773	619	1573	0	2045	2154	0	0	0	0	104	156	310	0	104	0
"222"	"OTU237"	40200	179889	108684	141689	133266	100819	21151	64652	74108	137373	89668	62135	53846	63708	117692	6067	38492	9707	1298	23748	38111	30199	2991	14313	44211
"223"	"OTU238"	2639	10244	2456	4298	6734	3252	3638	2045	1106	1545	7124	1416	4462	10854	4923	207	1293	52	208	2022	311	0	155	156	0
"224"	"OTU239"	1552	11175	3377	22566	18009	1549	935	1101	1106	3709	4027	3618	4615	6764	9846	778	466	783	52	622	1089	2788	258	156	1779
"225"	"OTU240"	46098	32749	26404	19342	41969	3717	0	0	7585	8808	0	0	154	0	0	0	0	0	0	0	0	465	0	0	0
"226"	"OTU241"	4812	51375	7522	21952	24743	5730	3378	3146	1106	12671	46460	25483	6769	19191	22000	674	5691	1200	0	2800	2644	2478	773	1561	1525
"227"	"OTU242"	7761	121840	16118	25329	54810	16726	17721	9438	43612	731832	32058	142045	2308	68899	80923	207	2380	209	52	519	2022	19513	2578	5049	381
"228"	"OTU243"	71242	114856	46513	144605	148613	214801	63452	131191	46930	141854	66283	33348	12615	44360	72923	3785	9882	6263	571	13481	33756	26792	2630	8744	13848
"229"	"OTU244"	48581	106630	35154	72610	72192	90907	26555	30202	54831	55011	207987	113416	29077	82899	120154	4252	36785	6002	623	12081	42311	37168	1753	5049	37985
"230"	"OTU245"	310	931	0	921	783	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"231"	"OTU246"	3259	23126	6294	10285	10962	7279	6756	4719	7269	4327	34845	9596	12615	19034	8462	519	2639	835	208	4200	1244	1394	464	885	381
"232"	"OTU247"	72173	159712	78750	258816	119172	113518	40950	87146	35711	104923	140774	86674	34000	84629	201692	10422	34922	6524	1817	22970	151822	65973	23977	54910	48149
"233"	"OTU248"	3104	14900	1075	9057	8613	0	104	944	474	927	1239	315	615	0	0	0	0	52	0	104	311	0	0	0	381
"234"	"OTU249"	14435	57273	22719	77061	64676	32987	29725	15101	7585	73709	20133	87618	2923	17461	45692	1607	1035	835	0	1919	6378	18429	567	7078	10926
"235"	"OTU250"	621	1086	614	1996	157	0	0	0	316	0	0	0	0	0	0	52	0	0	0	519	311	0	0	0	0
"236"	"OTU251"	1242	3259	768	1535	940	2013	208	315	1264	927	2013	787	308	315	308	207	0	209	0	104	1089	1239	0	364	508
"237"	"OTU252"	261064	328891	234868	365351	296913	1132854	292888	821596	408781	517351	987588	629528	227538	676876	772462	47393	190443	50101	2959	97948	1573756	725088	55689	120594	959673
"238"	"OTU253"	58359	119047	15044	23333	72349	19978	5509	8022	6795	9272	95708	49236	16462	37910	31385	415	931	835	0	259	2333	2013	0	989	1525
"239"	"OTU254"	372816	758670	529145	514101	599306	59779	3534	9596	79481	278764	8363	4090	10308	472	308	363	1500	7620	986	11563	0	3562	4125	1561	381
"240"	"OTU255"	11175	12106	13355	9057	16130	1239	624	5663	3950	4172	2323	157	308	0	0	104	466	209	0	0	622	310	0	0	127
"241"	"OTU256"	488448	883614	871162	1565789	1076152	1668075	516399	1488090	504695	1486843	787655	592876	191077	638809	941692	122837	299608	119564	24346	256459	1620111	1231350	109263	327170	970472
"242"	"OTU257"	55100	136741	28246	109759	118546	96018	48122	126472	118510	221589	37323	18719	10462	10854	80923	1193	5691	1827	208	6119	29400	24469	1805	4736	11053
"243"	"OTU258"	91574	153193	64167	270022	166779	373695	259421	151640	38081	175386	138606	89191	24154	81483	101231	8452	12986	4906	363	6533	84467	68451	17119	110653	48149
"244"	"OTU259"	108647	492639	188509	429825	395101	121571	19280	55056	147269	233642	15022	11483	10769	5191	19231	311	4760	1200	1194	2281	2178	5111	1134	1301	2922
"245"	"OTU260"	155	0	0	921	940	4491	780	157	316	1700	3097	315	462	5034	5231	52	466	0	52	0	311	310	52	0	381
"246"	"OTU261"	155	621	1535	1689	313	1704	0	7079	2054	464	3562	2045	308	787	462	207	259	261	52	778	5756	2788	103	156	5971
"247"	"OTU262"	17539	34302	13509	40219	28345	8053	1715	6764	790	12208	124668	86045	27077	81640	85231	3422	29335	5428	415	8815	209533	138142	13613	11919	51198
"248"	"OTU263"	7761	9468	30241	1689	7204	619	52	155573	39345	80817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"249"	"OTU264"	7295	12106	2303	21491	13781	6504	3014	2045	948	3091	12854	9281	4000	8809	21692	415	2173	1253	0	778	2333	3097	464	416	1270
"250"	"OTU265"	23902	49202	15504	107763	80336	30354	19748	8652	9639	17616	90288	84629	37077	65753	208154	1919	11123	2035	156	5341	19133	17655	3352	8328	9401
"251"	"OTU266"	4501	24989	11820	20110	22237	3717	104	0	10113	3400	39027	10382	615	2989	0	6533	6984	6367	623	26496	0	5885	3919	4632	1016
"252"	"OTU267"	466	310	0	1075	0	155	52	0	0	0	0	0	0	0	0	0	103	0	0	0	156	0	0	0	0
"253"	"OTU269"	2949	10865	1689	1382	5951	1394	1351	787	158	1082	26482	6292	2615	5034	10769	1037	3259	365	156	4304	1711	310	103	520	2160
"254"	"OTU270"	8537	7295	4605	44057	11902	3872	3378	14629	3002	10044	3407	4562	2769	4876	6000	3007	362	1566	208	881	8089	2168	2681	8900	8639
"255"	"OTU271"	0	1863	154	768	1096	310	260	0	0	0	1549	157	462	472	0	207	0	0	0	0	0	0	0	0	0
"256"	"OTU272"	12572	49667	20263	71075	34765	18584	5561	22966	10587	20552	6195	6607	3846	8809	6000	363	2069	1827	415	1141	13222	3252	1186	2706	4446
"257"	"OTU273"	776	310	4145	614	3289	2323	2183	5034	3792	4636	2478	1573	154	5034	8154	830	1500	1044	156	3059	11200	3872	0	1978	6606
"258"	"OTU274"	24058	41907	19189	66009	61387	27566	5405	26899	11377	37086	11770	4247	3231	15573	21846	1400	4656	3079	415	4563	17422	9447	516	833	12704
"259"	"OTU275"	310	621	307	614	1096	465	0	157	0	0	1239	157	0	0	308	0	0	0	0	0	0	310	0	156	127
"260"	"OTU276"	64102	29800	48509	41908	64676	10376	104	25798	1264	3400	2168	2202	3077	5034	11846	1867	1863	3236	52	5600	9178	6350	155	3487	41289
"261"	"OTU277"	16918	175078	26711	130329	112438	4491	520	15416	1896	27506	2788	1101	923	472	1385	0	0	157	156	363	311	0	103	156	381
"262"	"OTU278"	17384	66741	28860	51425	27875	4491	2339	13685	2370	7726	39027	17146	7231	15888	15385	519	2742	1722	208	519	4356	2788	0	885	508
"263"	"OTU279"	1863	10089	2149	8289	10649	2168	364	2202	1422	1545	4956	1101	0	1101	4769	207	724	0	52	363	311	155	52	104	635
"264"	"OTU280"	74812	48891	8136	3684	44631	26173	67713	75191	65892	168742	112588	145348	108462	103348	53385	32615	18367	18527	25955	49467	19756	172522	7735	35184	412886
"265"	"OTU281"	7140	34767	15044	26250	27248	52345	9510	66067	26546	34305	4956	3933	1385	1888	6615	311	828	678	208	1504	5289	9602	206	833	1016
"266"	"OTU282"	34146	67517	23333	60636	50582	134889	15902	69213	65260	78344	116460	43258	18923	54427	108923	5185	13089	4906	208	13896	104844	62721	3403	4112	126407
"267"	"OTU283"	4191	9002	9825	13509	10022	4491	52	4247	2686	7881	3252	8022	9692	1258	0	415	103	0	208	1141	0	0	0	0	0
"268"	"OTU284"	0	2794	1075	921	2192	1549	520	315	0	1082	6040	944	0	3933	5231	311	155	365	156	0	1089	465	0	416	254
"269"	"OTU285"	89867	210931	44671	80439	138904	18894	3378	14787	9639	19161	7588	2360	1538	5978	9846	570	2639	2140	208	1244	6067	4336	3558	520	5336
"270"	"OTU286"	1707	4035	307	5066	5168	1239	1195	1258	1264	3245	4646	4247	1385	3146	6000	52	362	0	0	0	467	1084	206	364	0
"271"	"OTU287"	107406	168714	46667	15044	100537	310	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0
"272"	"OTU288"	42528	55255	20877	39298	50582	13783	44120	20292	9007	29205	42588	22022	8462	29730	22923	3059	9882	3497	675	9333	64711	26792	7219	5049	10672
"273"	"OTU289"	1863	2173	3684	2763	2192	465	364	472	948	1082	465	1730	615	157	154	778	724	157	260	622	622	155	52	1405	254
"274"	"OTU290"	4191	9002	2763	9671	6577	4646	728	3775	1896	4790	3562	2045	1077	2360	6308	104	466	261	156	778	4044	2323	155	156	1652
"275"	"OTU291"	0	1086	614	921	783	155	780	1730	948	155	5885	2517	1231	5506	1385	207	362	157	0	104	156	0	103	260	381
"276"	"OTU292"	155	310	0	0	1096	310	0	0	0	155	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0
"277"	"OTU293"	155	155	0	2303	0	310	935	0	0	0	1239	472	308	629	615	0	259	209	0	259	4200	2323	258	833	635
"278"	"OTU294"	14900	24368	44978	9671	32729	27102	3274	42787	22438	78499	7743	12270	4615	2045	4000	1659	1035	1983	363	4822	16956	8827	1186	1874	10163
"279"	"OTU295"	6519	16608	5373	15504	10649	929	364	1730	316	2163	310	0	0	0	462	0	0	0	0	104	0	0	0	0	0
"280"	"OTU296"	0	621	0	154	626	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"281"	"OTU297"	2018	2018	154	1996	1096	929	2183	629	474	2627	8982	2831	769	4719	13231	0	517	0	0	104	0	310	0	520	0
"282"	"OTU298"	0	0	0	0	157	0	0	0	0	0	465	0	615	315	0	0	0	0	0	0	0	0	0	0	0
"283"	"OTU299"	776	2483	768	1075	940	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	155	0	0	0
"284"	"OTU300"	5898	8381	2303	11667	9083	4491	4521	5506	1106	2472	5265	1573	462	2831	3692	570	931	0	0	519	5133	2478	52	625	1652
"285"	"OTU301"	0	23437	1689	307	9239	0	104	629	0	309	2013	1416	0	157	1538	363	259	574	0	104	3267	1549	464	364	381
"286"	"OTU302"	6674	12417	11053	31930	14877	23850	8575	15416	3792	10817	2788	1730	615	2831	6615	363	362	887	208	2385	4667	5265	464	729	4192
"287"	"OTU303"	69690	267894	15658	3838	26935	0	4053	58045	26704	37704	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0
"288"	"OTU304"	40510	239956	145833	152588	159262	88739	19955	61978	63679	120684	43673	28157	25231	32719	51077	5133	12158	4123	1661	7778	14467	12389	4538	12804	13212
"289"	"OTU305"	15987	24834	9825	38531	23803	80686	42197	81483	21332	54857	67677	39640	14769	48921	63385	12185	23851	9603	2336	8815	129578	75885	8302	25868	145463
"290"	"OTU306"	0	1242	307	307	157	310	0	157	0	464	6504	1730	1692	2674	4000	0	103	52	0	259	0	0	0	364	0
"291"	"OTU307"	155	6829	1382	614	3132	0	0	0	158	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0
"292"	"OTU308"	310	3104	3070	921	3289	929	0	0	0	1391	155	157	0	0	0	0	0	0	0	0	0	0	0	0	0
"293"	"OTU309"	63947	231885	87039	132018	150492	123894	30817	76607	155327	130883	23230	16360	9846	15573	10615	5030	3466	6158	2751	4822	2022	11460	6291	10045	1270
"294"	"OTU310"	6829	7295	9364	21184	13468	5420	1767	6449	948	4945	4956	1258	1077	7708	8615	570	103	0	260	104	4356	7124	516	364	3684
"295"	"OTU311"	11175	10244	5680	31930	14251	44602	10601	26899	20226	29514	19668	11169	8000	19034	19231	3785	5691	5271	779	4304	24889	13009	3455	11138	17405
"296"	"OTU312"	0	155	0	0	0	0	0	0	0	0	155	0	0	0	154	0	0	0	0	0	0	0	0	0	0
"297"	"OTU313"	5588	621	8136	12127	6577	122965	20267	49236	34289	61347	465	1258	308	3461	0	622	1966	887	571	4096	0	310	103	0	0
"298"	"OTU314"	1086	3415	307	1382	2192	310	0	157	0	0	1704	1101	0	1416	1692	207	0	0	0	259	0	155	155	104	635
"299"	"OTU315"	6364	13193	16272	52193	22864	15487	6756	28000	11693	14834	4646	1888	1385	4562	2154	1296	517	1200	415	3837	2644	1858	773	1093	1270
"300"	"OTU316"	10244	36475	18882	76447	36331	62412	13252	10225	4740	435453	47544	15258	3077	26899	80462	778	2846	1044	1557	881	31578	14248	2527	6870	11942
"301"	"OTU317"	7450	5588	2456	9978	9709	2323	104	157	158	2936	155	0	0	472	0	0	259	0	0	0	311	0	0	0	0
"302"	"OTU318"	47029	58825	21184	48509	53557	25708	2339	57730	19436	28896	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0
"303"	"OTU319"	20798	20177	11513	27325	21611	34071	25360	35551	16117	5099	0	0	0	0	0	0	0	0	0	0	0	310	0	885	0
"304"	"OTU320"	72794	291486	110066	293048	238814	93230	18604	155573	71738	100751	65973	32719	43077	40742	60615	7259	31715	8141	2128	26237	31733	26947	2681	12439	21343
"305"	"OTU321"	2018	5277	614	2763	3758	1704	104	472	158	309	2013	4876	769	15730	1538	0	362	5114	0	0	311	310	0	3904	381
"306"	"OTU322"	0	1397	921	154	626	0	0	472	0	309	0	0	154	1730	923	0	1190	0	0	0	0	0	0	0	0
"307"	"OTU323"	16763	37406	1996	22566	34452	16571	13408	17461	10745	35541	36084	14944	16769	12584	53846	1970	5484	2557	0	3319	10111	7124	1186	1978	1906
"308"	"OTU325"	2328	8071	768	7215	5794	929	1299	3461	790	6026	7279	3933	923	2360	4615	0	621	261	0	363	156	155	0	0	254
"309"	"OTU326"	2328	4967	0	4912	2349	7743	2079	315	948	6181	1858	2202	923	4876	8154	207	724	157	0	104	311	1239	155	989	508
"310"	"OTU327"	776	931	154	154	3602	7124	780	5663	3002	6799	10841	5978	3692	8180	23538	1659	15728	6158	52	2800	19756	17190	619	2186	26171
"311"	"OTU328"	4501	4035	1996	5526	6421	4646	1611	5348	948	7108	56372	30202	8923	30831	20615	363	1500	678	0	519	3111	3717	155	1405	889
"312"	"OTU329"	4346	12262	921	6754	15347	0	208	4247	2844	7572	0	0	308	0	0	0	0	0	0	104	0	0	0	0	0
"313"	"OTU330"	0	155	0	307	313	155	52	0	0	155	1239	1101	615	1258	1538	0	103	0	0	259	156	155	258	156	127
"314"	"OTU331"	931	4035	768	2149	2506	2013	0	2045	0	618	0	472	0	629	1385	0	0	0	156	104	778	465	0	260	0
"315"	"OTU332"	0	0	154	0	940	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"316"	"OTU333"	2949	8537	3377	10285	7047	3872	624	4247	1422	3091	5420	4247	2000	4876	9077	363	828	418	156	778	2956	1239	103	729	1652
"317"	"OTU334"	8071	21109	20724	9057	16130	16571	1923	45775	26230	27506	5265	4876	1692	1416	5385	1556	1707	1200	260	4096	18200	13009	464	1197	5336
"318"	"OTU335"	37095	43149	39759	107149	61857	254137	56229	187034	45192	107704	146659	100202	36308	109011	221077	17267	31456	13621	3115	26237	267556	185841	7167	33779	275045
"319"	"OTU336"	9623	5122	7061	10285	11588	12544	883	6292	5056	12980	12389	8022	3231	6764	7231	519	259	835	208	259	2022	2013	773	625	635
"320"	"OTU337"	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
"321"	"OTU338"	9468	2639	2763	13662	10649	7279	572	2360	1738	8653	15022	14472	6000	8494	4308	1193	5174	626	0	2644	7311	7124	4434	1509	3176
"322"	"OTU339"	10399	14900	7522	21645	13781	9137	3118	15730	3318	5717	51881	20921	8769	32247	47077	622	4553	678	0	3837	91156	35155	1805	2290	34174
"323"	"OTU340"	776	931	154	921	1409	1239	520	315	0	927	1858	157	0	1573	1231	0	0	0	0	0	933	0	0	364	0
"324"	"OTU341"	0	155	0	0	313	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"325"	"OTU342"	621	155	0	2303	783	29735	4885	21551	10429	4172	8363	16045	8769	17461	56615	1089	2587	5271	415	985	14622	10841	52	416	10926
"326"	"OTU343"	310	2794	6447	1689	2349	11305	5145	9281	17065	15143	8827	25011	1692	4090	7231	3526	1190	3236	1246	4822	27533	27102	4795	3695	24392
"327"	"OTU344"	2483	10865	3684	13509	4385	1239	883	315	0	1700	1549	0	769	0	1231	0	0	52	0	881	0	155	0	156	0
"328"	"OTU345"	1242	2483	614	1382	2192	929	572	629	0	0	42434	26427	11385	26899	51846	1452	2587	626	0	4200	83844	42124	2527	2706	30617
"329"	"OTU346"	4812	149313	19803	23487	32729	5265	4625	2989	2844	8190	13319	12427	1692	8652	8154	259	1086	574	52	881	0	774	52	104	127
"330"	"OTU347"	466	1863	768	6754	313	3097	728	787	474	1391	5420	787	1846	1888	4308	0	362	0	0	259	2956	4801	1186	833	1143
"331"	"OTU348"	8381	5898	4605	9518	9239	2788	1299	2989	790	4790	10841	4404	1231	5820	6154	259	517	0	0	363	1089	774	206	260	254
"332"	"OTU349"	151330	216984	192193	259890	207964	94004	33727	131820	50406	133819	37788	56629	18000	27685	34000	24630	18470	8559	2024	27274	34533	41659	19130	62041	49165
"333"	"OTU350"	11641	15211	22873	51272	29284	1239	0	3461	10587	16380	6504	4404	2308	1416	5846	12030	2949	626	1661	19185	933	55907	1908	3279	635
"334"	"OTU351"	0	1242	0	0	157	155	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"335"	"OTU352"	0	1242	0	921	940	0	0	0	158	0	1858	472	154	0	2308	0	103	0	0	0	0	0	0	0	0
"336"	"OTU353"	46098	48736	11513	78750	82058	84558	23801	92180	28916	63201	185376	113101	31077	100517	176462	8504	29956	10020	1298	14778	107333	67058	11705	9525	124501
"337"	"OTU354"	11486	23592	12895	37303	26779	28650	36585	22652	12957	33377	20597	9753	3846	16989	20462	1037	2173	1931	208	2385	21467	10841	1031	2811	7877
"338"	"OTU355"	1086	466	154	1075	3602	0	52	0	0	0	4181	1888	615	4247	5385	52	103	418	52	363	311	155	0	0	1016
"339"	"OTU356"	39424	87073	29320	104693	76577	44912	6652	20607	43296	50684	24934	13685	7846	15258	29077	1659	3259	678	363	3059	18356	8827	1083	2602	17278
"340"	"OTU357"	11796	21109	7061	17807	16600	17345	2546	5978	3634	6954	13473	14315	6462	11640	31538	3785	2587	678	156	2281	2644	5420	155	2394	25917
"341"	"OTU358"	466	1707	768	2917	1879	2478	572	2674	790	1391	4181	2202	769	1573	2462	0	155	52	0	259	0	310	0	0	0
