"OUT_Id"	"g411"	"g412"	"g413"	"g414"	"g415"	"g421"	"g422"	"g423"	"g424"	"g425"	"g431"	"g432"	"g433"	"g434"	"g435"	"g441"	"g442"	"g443"	"g444"	"g445"	"g451"	"g452"	"g453"	"g454"	"g455"	"superkingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"
"12576"	"OTU13772"	0	0	0	154	0	0	52	157	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"Sphaerobacterales"	"Sphaerobacteraceae"	"Unassigned"	"Unassigned"
"12577"	"OTU13773"	0	0	0	154	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA	"uncultured_bacterium"
"12578"	"OTU13774"	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12579"	"OTU13775"	0	0	0	307	313	155	208	157	158	618	0	0	0	0	308	104	0	52	0	0	156	0	0	0	127	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12580"	"OTU13776"	0	0	0	154	313	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"Sphaerobacterales"	"Sphaerobacteraceae"	NA	"Unassigned"
"12581"	"OTU13777"	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	NA	NA	NA	"Unassigned"
"12582"	"OTU13778"	0	0	0	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	NA	NA	"bacterium_enrichment_culture_clone_B126_2011"
"12583"	"OTU13779"	0	0	0	154	0	1549	0	0	0	1082	774	629	615	787	3077	0	466	0	156	104	1244	310	0	0	0	"Bacteria"	"Bacteroidetes"	NA	NA	NA	NA	"Unassigned"
"12584"	"OTU13780"	0	0	0	307	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"12585"	"OTU13781"	0	0	0	154	0	619	104	1258	790	2318	310	0	308	0	0	0	0	0	0	363	778	3097	0	364	762	"Bacteria"	"Actinobacteria"	"Actinobacteria"	NA	NA	NA	"Unassigned"
"12586"	"OTU13782"	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Candidatus_Saccharibacteria"	NA	NA	NA	"Saccharibacteria_genera_incertae_sedis"	"Unassigned"
"12587"	"OTU13783"	0	0	0	154	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12588"	"OTU13784"	0	0	0	154	0	1239	104	0	0	0	619	629	0	0	0	0	0	0	0	0	0	0	0	0	1525	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12589"	"OTU13785"	0	0	0	154	0	0	0	157	0	0	0	0	0	0	0	52	0	0	0	0	311	310	0	0	254	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Candidatus_Brocadiales"	"Candidatus_Brocadiaceae"	NA	"uncultured_Planctomycetaceae_bacterium"
"12590"	"OTU13786"	0	0	0	154	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
"12591"	"OTU13787"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	156	1704	0	0	0	"Bacteria"	"Proteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12592"	"OTU13788"	0	0	0	307	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Gemmata"	"uncultured_planctomycete"
"12593"	"OTU13789"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
"12594"	"OTU13790"	0	0	0	154	0	0	0	0	0	0	0	0	154	0	0	0	0	52	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12595"	"OTU13791"	0	0	0	154	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12596"	"OTU13792"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_Incertae_Sedis_XI"	"Tepidimicrobium"	"Clostridium_sp._AAN13"
"12597"	"OTU13793"	0	0	0	0	157	310	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae_2"	NA	"Unassigned"
"12598"	"OTU13794"	0	0	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"12599"	"OTU13795"	0	0	0	0	4541	155	0	0	0	1854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	NA	"Unassigned"
"12600"	"OTU13796"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12601"	"OTU13797"	0	0	0	0	313	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	778	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12602"	"OTU13798"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12603"	"OTU13799"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Diplorickettsia"	"Unassigned"
"12604"	"OTU13800"	0	0	0	0	313	0	0	0	0	0	155	1101	462	157	1231	0	0	0	0	0	311	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Unassigned"	"Unassigned"	"Unassigned"
"12605"	"OTU13801"	0	0	0	0	783	0	0	0	0	464	155	0	615	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"12606"	"OTU13802"	0	0	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12607"	"OTU13803"	0	0	0	0	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"12608"	"OTU13804"	0	0	0	0	1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"12609"	"OTU13805"	0	0	0	0	313	465	0	0	0	0	0	157	0	0	7538	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12610"	"OTU13806"	0	0	0	0	1096	0	0	0	0	0	310	0	0	0	0	0	362	0	0	0	0	0	0	0	254	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12611"	"OTU13807"	0	0	0	0	313	0	208	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	NA	NA	"Unassigned"
"12612"	"OTU13808"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12613"	"OTU13809"	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"uncultured_Spirochaetes_bacterium"
"12614"	"OTU13810"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"Unassigned"
"12615"	"OTU13811"	0	0	0	0	157	0	0	0	0	0	2168	1573	0	0	1846	0	0	0	0	0	156	310	0	0	0	"Bacteria"	"Cyanobacteria/Chloroplast"	"Cyanobacteria"	NA	"Unassigned"	"Unassigned"	"Unassigned"
"12616"	"OTU13812"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12617"	"OTU13813"	0	0	0	0	783	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12618"	"OTU13814"	0	0	0	0	313	0	0	0	0	0	619	157	0	0	462	52	0	209	0	0	311	0	0	104	635	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
"12619"	"OTU13815"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12620"	"OTU13816"	0	0	0	0	626	1394	104	315	0	309	0	0	308	629	154	104	259	157	156	104	0	155	0	156	508	"Bacteria"	"Acidobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12621"	"OTU13817"	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12622"	"OTU13818"	0	0	0	0	2975	310	104	0	0	155	310	629	0	0	769	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp1"	NA	NA	"Terriglobus"	"Terriglobus_tenax"
"12623"	"OTU13819"	0	0	0	0	313	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Syntrophobacteraceae"	"Syntrophobacter"	"uncultured_Syntrophobacteraceae_bacterium"
"12624"	"OTU13820"	0	0	0	0	2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Coxiella"	"Unassigned"
"12625"	"OTU13821"	0	0	0	0	626	0	0	0	0	309	0	0	0	0	0	0	0	0	0	104	0	0	52	0	254	"Archaea"	"Euryarchaeota"	"Thermoplasmata"	"Methanomassiliicoccales"	"Methanomassiliicoccaceae"	"Methanomassiliicoccus"	"uncultured_Thermoplasmata_archaeon"
"12626"	"OTU13822"	0	0	0	0	157	155	0	0	316	773	0	157	0	157	0	881	517	2923	260	363	0	1858	6342	1509	0	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	"Unassigned"
"12627"	"OTU13823"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	156	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Unassigned"	"Unassigned"
"12628"	"OTU13824"	0	0	0	0	1879	0	0	0	0	155	0	157	308	629	0	0	0	261	52	0	1867	2323	52	104	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12629"	"OTU13825"	0	0	0	0	783	0	0	0	0	0	1858	0	0	0	0	104	0	157	156	0	0	155	103	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	NA	NA	NA	"uncultured_planctomycete"
"12630"	"OTU13826"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unassigned"	"Unassigned"
"12631"	"OTU13827"	0	0	0	0	1409	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"Unassigned"
"12632"	"OTU13828"	0	0	0	0	157	619	0	0	0	0	0	315	308	2045	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp11"	NA	NA	"Gp11"	"Unassigned"
"12633"	"OTU13829"	0	0	0	0	157	155	104	472	0	773	155	0	0	315	308	259	0	52	0	0	0	0	0	0	1016	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12634"	"OTU13830"	0	0	0	0	783	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"Ktedonobacterales"	"Unassigned"	"Unassigned"	"Unassigned"
"12635"	"OTU13831"	0	0	0	0	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"Unassigned"
"12636"	"OTU13832"	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	NA	NA	NA	NA	NA	"Unassigned"
"12637"	"OTU13833"	0	0	0	0	157	155	0	0	0	0	0	787	0	1258	615	0	0	0	0	104	0	0	0	0	127	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12638"	"OTU13834"	0	0	0	0	626	1394	52	157	158	618	2323	1258	154	315	3538	259	0	52	52	0	0	1704	0	104	381	"Bacteria"	"Planctomycetes"	"Planctomycetia"	NA	NA	NA	"Unassigned"
"12639"	"OTU13835"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12640"	"OTU13836"	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12641"	"OTU13837"	0	0	0	0	313	0	104	0	0	0	0	157	0	0	615	0	0	0	0	0	0	310	0	0	0	"Bacteria"	"candidate_division_WPS-1"	NA	NA	NA	"WPS-1_genera_incertae_sedis"	"uncultured_planctomycete"
"12642"	"OTU13838"	0	0	0	0	1096	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"12643"	"OTU13839"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	570	0	209	0	0	0	0	0	0	0	"Bacteria"	"Elusimicrobia"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12644"	"OTU13840"	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12645"	"OTU13841"	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12646"	"OTU13842"	0	0	0	0	313	1084	104	157	0	155	310	0	0	0	615	0	0	0	0	0	1089	310	0	0	508	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	NA	"planctomycete_A-2"
"12647"	"OTU13843"	0	0	0	0	1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Coxiella"	"Unassigned"
"12648"	"OTU13844"	0	0	0	0	626	155	0	944	158	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Unassigned"	"Unassigned"	"Unassigned"
"12649"	"OTU13845"	0	0	0	0	1096	0	1351	3303	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA	"uncultured_bacterium"
"12650"	"OTU13846"	0	0	0	0	1409	0	15798	26427	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Candidatus_Saccharibacteria"	NA	NA	NA	"Saccharibacteria_genera_incertae_sedis"	"Unassigned"
"12651"	"OTU13847"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Microgenomates"	NA	NA	NA	"Microgenomates_genera_incertae_sedis"	"Unassigned"
"12652"	"OTU13848"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Armatimonadetes"	NA	NA	NA	"Armatimonadetes_gp2"	"uncultured_candidate_division_OP10_bacterium"
"12653"	"OTU13849"	0	0	0	0	940	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	311	0	0	0	254	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"12654"	"OTU13850"	0	0	0	0	157	1239	520	0	0	0	929	0	0	0	0	52	0	0	0	0	156	0	52	104	0	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Chryseobacterium"	"Chryseobacterium_indologenes"
"12655"	"OTU13851"	0	0	0	0	783	0	0	16674	158	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"Ktedonobacterales"	"Unassigned"	"Unassigned"	"Unassigned"
"12656"	"OTU13852"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	310	0	0	0	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"Sphaerobacterales"	"Sphaerobacteraceae"	"Unassigned"	"Unassigned"
"12657"	"OTU13853"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"Unassigned"
"12658"	"OTU13854"	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"uncultured_actinomycete"
"12659"	"OTU13855"	0	0	0	0	1096	0	0	0	158	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Candidatus_Saccharibacteria"	NA	NA	NA	"Saccharibacteria_genera_incertae_sedis"	"uncultured_proteobacterium"
"12660"	"OTU13856"	0	0	0	0	313	0	0	0	0	309	155	157	0	1573	0	1452	3466	1931	208	2904	0	1394	103	833	0	"Bacteria"	"Chloroflexi"	"Chloroflexia"	NA	NA	NA	"uncultured_bacterium"
"12661"	"OTU13857"	0	0	0	0	626	0	0	0	158	309	465	0	0	0	154	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Blastopirellula"	"Unassigned"
"12662"	"OTU13858"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	NA	NA	"Gp4"	"Unassigned"
"12663"	"OTU13859"	0	0	0	0	940	4956	520	2674	158	309	310	0	462	0	0	0	0	0	0	0	311	310	52	0	127	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"12664"	"OTU13860"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12665"	"OTU13861"	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12666"	"OTU13862"	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Unassigned"	"Unassigned"
"12667"	"OTU13863"	0	0	0	0	313	0	0	315	0	0	619	157	0	157	308	0	362	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Unassigned"	"Unassigned"	"Unassigned"
"12668"	"OTU13864"	0	0	0	0	157	310	0	0	0	0	155	0	0	0	462	0	0	0	0	0	0	310	0	0	0	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae_1"	"Paenibacillus"	"Unassigned"
"12669"	"OTU13865"	0	0	0	0	313	0	0	157	0	0	0	0	0	0	0	104	0	52	0	0	0	0	0	156	254	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Kofleriaceae"	"Kofleria"	"uncultured_Nannocystineae_bacterium"
"12670"	"OTU13866"	0	0	0	0	313	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12671"	"OTU13867"	0	0	0	0	313	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Zavarzinella"	"Unassigned"
"12672"	"OTU13868"	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12673"	"OTU13869"	0	0	0	0	157	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp11"	NA	NA	"Gp11"	"Unassigned"
"12674"	"OTU13870"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12675"	"OTU13871"	0	0	0	0	157	0	364	629	474	1082	155	629	0	0	0	415	155	470	623	0	0	155	0	0	0	"Bacteria"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12676"	"OTU13872"	0	0	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unassigned"	"Unassigned"	"Unassigned"
"12677"	"OTU13873"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Candidatus_Saccharibacteria"	NA	NA	NA	"Saccharibacteria_genera_incertae_sedis"	"Unassigned"
"12678"	"OTU13874"	0	0	0	0	626	0	416	0	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Elusimicrobia"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"	"Unassigned"
"12679"	"OTU13875"	0	0	0	0	157	465	104	0	0	0	155	0	0	0	154	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	NA	NA	NA	"Unassigned"
"12680"	"OTU13876"	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Pseudobacteriovoracaceae"	"Pseudobacteriovorax"	"Unassigned"
"12681"	"OTU13877"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae_1"	"Paenibacillus"	"Unassigned"
"12682"	"OTU13878"	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Alphaproteobacteria_incertae_sedis"	NA	"Geminicoccus"	"uncultured_alpha_proteobacterium"
"12683"	"OTU13879"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	"Candidatus_Saccharibacteria"	NA	NA	NA	"Saccharibacteria_genera_incertae_sedis"	"Unassigned"
"12684"	"OTU13880"	0	0	0	0	783	465	2598	0	1264	464	5420	8652	154	6135	10308	52	0	0	0	0	778	929	0	104	1652	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Unassigned"	"Unassigned"
"12685"	"OTU13881"	0	0	0	0	157	929	208	0	0	309	1239	1416	0	7236	11077	1089	621	0	156	1400	3889	1704	155	156	1652	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"bacterium_enrichment_culture_clone_2_10"
